frame_id,timestamp,diameter,confidence,is_bad_data,diameter_mm,flag_reason,is_interpolated
0,0.0,212.0,1.0,False,7.066666666666666,,False
1,0.0333333333333333,212.0,1.0,True,7.066666666666666,MAD_OUTLIER,True
2,0.0666666666666666,212.0,1.0,False,7.066666666666666,,False
3,0.1,212.5,1.0,False,7.083333333333333,,False
4,0.1333333333333333,212.5,1.0,False,7.083333333333333,,False
5,0.1666666666666666,213.5,1.0,False,7.116666666666667,,False
6,0.2,211.5,1.0,False,7.05,,False
7,0.2333333333333333,212.0,1.0,False,7.066666666666666,,False
8,0.2666666666666666,211.5,1.0,False,7.05,,False
9,0.3,212.50000000000003,1.0,False,7.083333333333334,,False
10,0.3333333333333333,211.5,1.0,True,7.050000000000001,BIO_BLINK_SPIKE,True
11,0.3666666666666666,210.5,1.0,False,7.016666666666667,,False
12,0.4,210.5,1.0,False,7.016666666666667,,False
13,0.4333333333333333,212.0,1.0,False,7.066666666666666,,False
14,0.4666666666666667,212.0,1.0,True,7.066666666666666,MAD_OUTLIER,True
15,0.5,212.0,1.0,False,7.066666666666666,,False
16,0.5333333333333333,210.0,1.0,False,7.0,,False
17,0.5666666666666667,210.0,1.0,True,7.0,BIO_BLINK_SPIKE,True
18,0.6,210.0,1.0,False,7.0,,False
19,0.6333333333333333,210.0,1.0,False,7.0,,False
20,0.6666666666666666,209.5,1.0,False,6.983333333333333,,False
21,0.7,211.5,1.0,False,7.05,,False
22,0.7333333333333333,209.0,1.0,False,6.966666666666667,,False
23,0.7666666666666666,211.0,1.0,False,7.033333333333333,,False
24,0.8,208.5,1.0,False,6.95,,False
25,0.8333333333333334,209.5,1.0,False,6.983333333333333,,False
26,0.8666666666666667,210.5,1.0,False,7.016666666666667,,False
27,0.9,209.0,1.0,False,6.966666666666667,,False
28,0.9333333333333332,211.5,1.0,False,7.05,,False
29,0.9666666666666668,211.0,1.0,False,7.033333333333333,,False
30,1.0,209.0,1.0,False,6.966666666666667,,False
31,1.0333333333333332,209.5,1.0,False,6.983333333333333,,False
32,1.0666666666666669,211.0,1.0,False,7.033333333333333,,False
33,1.1,214.0,1.0,False,7.133333333333333,,False
34,1.1333333333333333,211.5,1.0,False,7.05,,False
35,1.1666666666666667,213.0,1.0,False,7.1,,False
36,1.2,212.0,1.0,False,7.066666666666666,,False
37,1.2333333333333334,213.5,1.0,False,7.116666666666666,,False
38,1.2666666666666666,213.5,1.0,True,7.116666666666667,MAD_OUTLIER,True
39,1.3,213.5,1.0,False,7.116666666666667,,False
40,1.3333333333333333,211.0,1.0,False,7.033333333333333,,False
41,1.3666666666666667,212.5,1.0,False,7.083333333333333,,False
42,1.4,212.0,1.0,False,7.066666666666666,,False
43,1.4333333333333331,212.0,1.0,True,7.066666666666666,MAD_OUTLIER,True
44,1.4666666666666666,212.0,1.0,False,7.066666666666666,,False
45,1.5,211.0,1.0,False,7.033333333333333,,False
46,1.5333333333333332,211.0,1.0,False,7.033333333333333,,False
47,1.5666666666666669,210.5,1.0,False,7.016666666666667,,False
48,1.6,210.5,1.0,False,7.016666666666667,,False
49,1.6333333333333333,214.0,1.0,False,7.133333333333333,,False
50,1.6666666666666667,213.5,1.0,True,7.116666666666666,MAD_OUTLIER,True
51,1.7,213.0,1.0,False,7.1,,False
52,1.7333333333333334,213.0,1.0,False,7.1,,False
53,1.7666666666666666,213.5,1.0,False,7.116666666666667,,False
54,1.8,212.0,1.0,True,7.066666666666666,MAD_OUTLIER,True
55,1.8333333333333333,210.5,1.0,False,7.016666666666667,,False
56,1.8666666666666667,211.25,1.0,True,7.041666666666666,BIO_BLINK_SPIKE,True
57,1.9,212.0,1.0,False,7.066666666666666,,False
58,1.9333333333333331,211.50000000000003,1.0,False,7.050000000000001,,False
59,1.9666666666666663,212.0,1.0,False,7.066666666666666,,False
60,2.0,212.5,1.0,False,7.083333333333333,,False
61,2.033333333333333,209.5,1.0,False,6.983333333333333,,False
62,2.0666666666666664,210.25,0.9861111044883728,True,7.008333333333333,MAD_OUTLIER,True
63,2.1,211.0,1.0,False,7.033333333333333,,False
64,2.1333333333333333,209.5,1.0,False,6.983333333333333,,False
65,2.1666666666666665,212.5,1.0,False,7.083333333333333,,False
66,2.2,210.5,1.0,False,7.016666666666667,,False
67,2.2333333333333334,212.0,1.0,False,7.066666666666666,,False
68,2.2666666666666666,213.0,1.0,False,7.1,,False
69,2.3,212.0,1.0,False,7.066666666666666,,False
70,2.3333333333333335,210.5,1.0,False,7.016666666666667,,False
71,2.3666666666666667,211.5,1.0,False,7.05,,False
72,2.4,212.0,1.0,False,7.066666666666666,,False
73,2.433333333333333,212.0,1.0,False,7.066666666666666,,False
74,2.466666666666667,212.0,1.0,False,7.066666666666666,,False
75,2.5,210.0,1.0,False,7.0,,False
76,2.533333333333333,210.25,1.0,True,7.008333333333333,MAD_OUTLIER,True
77,2.5666666666666664,210.5,1.0,False,7.016666666666667,,False
78,2.6,210.5,1.0,False,7.016666666666667,,False
79,2.6333333333333333,211.0,1.0,False,7.033333333333333,,False
80,2.6666666666666665,211.0,1.0,False,7.033333333333333,,False
81,2.7,211.0,1.0,False,7.033333333333333,,False
82,2.7333333333333334,211.5,1.0,False,7.05,,False
83,2.7666666666666666,212.0,1.0,False,7.066666666666666,,False
84,2.8,211.75,1.0,True,7.058333333333334,BIO_BLINK_SPIKE,True
85,2.8333333333333335,211.5,1.0,False,7.05,,False
86,2.8666666666666667,211.5,1.0,False,7.05,,False
87,2.9,210.0,1.0,False,7.0,,False
88,2.933333333333333,210.5,1.0,False,7.016666666666667,,False
89,2.966666666666667,210.5,1.0,False,7.016666666666667,,False
90,3.0,211.0,1.0,False,7.033333333333333,,False
91,3.033333333333333,210.75,1.0,True,7.025,MAD_OUTLIER,True
92,3.0666666666666664,210.5,1.0,False,7.016666666666667,,False
93,3.1,211.5,1.0,False,7.05,,False
94,3.1333333333333333,207.49999999999997,1.0,False,6.916666666666666,,False
95,3.1666666666666665,206.5,1.0,False,6.883333333333333,,False
96,3.2,207.49999999999997,1.0,False,6.916666666666666,,False
97,3.2333333333333334,202.5,1.0,False,6.75,,False
98,3.2666666666666666,201.5,1.0,False,6.716666666666667,,False
99,3.3,198.5,1.0,False,6.616666666666667,,False
100,3.3333333333333335,198.0,1.0,False,6.6,,False
101,3.3666666666666667,196.5,1.0,False,6.55,,False
102,3.4,195.0,1.0,False,6.5,,False
103,3.433333333333333,193.5,1.0,False,6.45,,False
104,3.466666666666667,193.0,1.0,False,6.433333333333334,,False
105,3.5,192.49999999999997,1.0,False,6.416666666666666,,False
106,3.533333333333333,192.49999999999997,1.0,False,6.416666666666666,,False
107,3.5666666666666664,189.0,1.0,False,6.3,,False
108,3.6,189.5,1.0,False,6.316666666666666,,False
109,3.6333333333333337,189.5,1.0,True,6.316666666666666,MAD_OUTLIER,True
110,3.6666666666666665,189.5,1.0,False,6.316666666666666,,False
111,3.7,187.5,1.0,False,6.25,,False
112,3.7333333333333334,186.99999999999997,1.0,False,6.2333333333333325,,False
113,3.7666666666666666,184.99999999999997,1.0,False,6.166666666666666,,False
114,3.8,186.5,1.0,False,6.216666666666667,,False
115,3.8333333333333335,183.5,1.0,False,6.116666666666667,,False
116,3.8666666666666663,183.5,1.0,False,6.116666666666667,,False
117,3.9,183.5,0.9714285731315612,False,6.116666666666667,,False
118,3.933333333333333,183.5,1.0,True,6.116666666666667,BIO_BLINK_SPIKE,True
119,3.966666666666667,183.5,0.9722222089767456,False,6.116666666666667,,False
120,4.0,183.5,1.0,False,6.116666666666667,,False
121,4.033333333333333,184.0,0.9861111044883728,False,6.133333333333333,,False
122,4.066666666666666,213.0,1.0,True,7.1,BIO_BLINK_SPIKE,True
123,4.1,242.0,1.0,False,8.066666666666666,,False
124,4.133333333333333,241.75,0.9705882370471954,True,8.058333333333334,BIO_BLINK_SPIKE,True
125,4.166666666666667,241.5,1.0,True,8.05,BIO_BLINK_SPIKE,True
126,4.2,241.25,0.9861111044883728,True,8.041666666666668,BIO_BLINK_SPIKE,True
127,4.233333333333333,241.0,1.0,False,8.033333333333333,,False
128,4.266666666666667,244.0,1.0,False,8.133333333333333,,False
129,4.3,241.5,0.9722222089767456,True,8.05,BIO_BLINK_SPIKE,True
130,4.333333333333333,239.0,1.0,False,7.966666666666667,,False
131,4.366666666666666,212.5,1.0,True,7.083333333333333,BIO_BLINK_SPIKE,True
132,4.4,185.99999999999997,0.9722222089767456,False,6.199999999999999,,False
133,4.433333333333334,186.5,1.0,False,6.216666666666667,,False
134,4.466666666666667,182.50000000000003,0.9861111044883728,False,6.083333333333334,,False
135,4.5,183.0,0.9444444477558136,False,6.1,,False
136,4.533333333333333,180.5,0.9027777910232544,False,6.016666666666667,,False
137,4.566666666666666,188.0,1.0,False,6.266666666666667,,False
138,4.6,186.5,1.0,False,6.216666666666667,,False
139,4.633333333333333,186.5,1.0,False,6.216666666666667,,False
140,4.666666666666667,186.5,1.0,False,6.216666666666667,,False
141,4.7,188.0,1.0,False,6.266666666666667,,False
142,4.733333333333333,191.0,1.0,False,6.366666666666666,,False
143,4.766666666666667,190.0,1.0,False,6.333333333333333,,False
144,4.8,190.0,1.0,False,6.333333333333333,,False
145,4.833333333333333,190.00000000000003,1.0,False,6.333333333333334,,False
146,4.866666666666666,190.00000000000003,1.0,True,6.333333333333334,MAD_OUTLIER,True
147,4.9,190.00000000000003,1.0,False,6.333333333333334,,False
148,4.933333333333334,191.5,1.0,False,6.383333333333333,,False
149,4.966666666666667,191.5,1.0,False,6.383333333333333,,False
150,5.0,191.0,1.0,True,6.366666666666666,MAD_OUTLIER,True
151,5.033333333333333,190.5,1.0,False,6.35,,False
152,5.066666666666666,195.5,1.0,False,6.516666666666667,,False
153,5.1,194.5,1.0,False,6.483333333333333,,False
154,5.133333333333333,191.5,1.0,False,6.383333333333333,,False
155,5.166666666666667,196.5,1.0,False,6.55,,False
156,5.2,196.5,1.0,False,6.55,,False
157,5.233333333333333,194.0,1.0,False,6.466666666666667,,False
158,5.266666666666667,194.5,1.0,False,6.483333333333333,,False
159,5.3,195.0,1.0,False,6.5,,False
160,5.333333333333333,196.0,1.0,False,6.533333333333333,,False
161,5.366666666666666,195.0,1.0,False,6.5,,False
162,5.4,195.5,1.0,False,6.516666666666667,,False
163,5.433333333333334,197.0,1.0,False,6.566666666666666,,False
164,5.466666666666667,196.0,1.0,False,6.533333333333333,,False
165,5.5,196.5,1.0,False,6.55,,False
166,5.533333333333333,196.0,1.0,False,6.533333333333333,,False
167,5.566666666666666,199.5,1.0,False,6.65,,False
168,5.6,199.5,1.0,False,6.65,,False
169,5.633333333333333,199.5,1.0,False,6.65,,False
170,5.666666666666667,198.5,1.0,False,6.616666666666667,,False
171,5.7,198.5,1.0,False,6.616666666666667,,False
172,5.733333333333333,197.0,1.0,False,6.566666666666666,,False
173,5.766666666666667,199.99999999999997,1.0,False,6.666666666666666,,False
174,5.8,198.5,1.0,False,6.616666666666667,,False
175,5.833333333333333,199.0,1.0,False,6.633333333333333,,False
176,5.866666666666666,199.5,1.0,False,6.65,,False
177,5.9,197.50000000000003,1.0,False,6.583333333333334,,False
178,5.933333333333334,197.50000000000003,1.0,False,6.583333333333334,,False
179,5.966666666666667,199.5,1.0,False,6.65,,False
180,6.0,199.5,1.0,False,6.65,,False
181,6.033333333333333,198.5,1.0,False,6.616666666666667,,False
182,6.066666666666666,200.99999999999997,1.0,False,6.699999999999999,,False
183,6.1,200.99999999999997,1.0,False,6.699999999999999,,False
184,6.133333333333333,200.99999999999997,1.0,False,6.699999999999999,,False
185,6.166666666666667,199.0,1.0,False,6.633333333333333,,False
186,6.2,199.0,1.0,False,6.633333333333333,,False
187,6.233333333333333,200.5,1.0,False,6.683333333333334,,False
188,6.266666666666667,199.99999999999997,1.0,False,6.666666666666666,,False
189,6.3,200.5,1.0,False,6.683333333333334,,False
190,6.333333333333333,199.5,1.0,False,6.65,,False
191,6.366666666666666,202.5,1.0,False,6.75,,False
192,6.4,201.5,1.0,False,6.716666666666667,,False
193,6.433333333333334,200.5,1.0,False,6.683333333333334,,False
194,6.466666666666667,201.5,1.0,False,6.716666666666667,,False
195,6.5,201.5,1.0,False,6.716666666666667,,False
196,6.533333333333333,203.0,1.0,False,6.766666666666667,,False
197,6.566666666666666,202.5,1.0,False,6.75,,False
198,6.6,201.75,1.0,True,6.725,BIO_BLINK_SPIKE,True
199,6.633333333333333,200.99999999999997,1.0,False,6.699999999999999,,False
